"2023-04","2023-05","2023-06","2023-07","2023-08","2023-09","2023-10","2023-11","2023-12","2024-01","2024-02","2024-03"
"2017.68","2078.06","2149.29","2320.81","2337.36","2349.75","2314.44","2310.68","2382.52","2378.79","2534.04","2709.42"
