"2020-11","2020-12","2021-01","2021-02","2021-03","2021-04","2021-05","2021-06","2021-07","2021-08","2021-09","2021-10","2021-11","2021-12","2022-01","2022-02","2022-03","2022-04","2022-05","2022-06","2022-07","2022-08","2022-09","2022-10","2022-11","2022-12","2023-01","2023-02","2023-03"
"2921.0","2999.0","3096.0","3101.0","3288.0","3437.0","3335.0","3663.0","3451.0","3352.0","3385.0","3627.0","3510.0","3288.0","3440.0","3675.0","3783.0","4030.0","4324.0","4536.0","4313.0","4220.0","4257.0","4187.0","4389.0","4082.0","4008.0","4038.0","3988.0"
"1355.0","1536.0","1541.0","1622.0","1615.0","1677.0","1666.5","1690.5","1515.0","1515.0","1512.5","1535.0","1528.5","1432.5","1501.5","1440.5","1404.5","1408.0","1355.0","1446.0","1447.5","1395.0","1386.0","1306.5","1310.0","1373.5","1312.5","1424.5","1547.5"
"122.4","126.0","131.0","136.1","144.8","144.0","143.0","139.8","144.9","144.5","148.9","152.2","158.0","153.8","145.6","144.4","146.3","144.5","150.0","148.2","150.7","153.4","152.6","144.1","147.1","147.5","149.9","148.6","153.0"
"1181.5","1303.5","1343.5","1411.0","1574.5","1554.0","1534.5","1535.5","1478.0","1530.0","1554.0","1534.0","1654.5","1554.5","1714.0","1765.5","1897.0","2105.0","2057.0","1895.5","1844.0","1900.0","1920.0","1825.0","1976.0","2237.5","2167.5","2328.0","2360.5"
"2385.7","3001.3","3135.3","3240.3","3161.0","3039.7","2920.7","2816.3","2818.7","3072.7","3145.7","3132.3","2873.0","2809.0","3128.0","2953.7","2593.3","2692.0","2734.0","2787.7","2394.7","2597.0","2456.3","2263.3","2395.0","2527.3","2170.3","2465.7","2459.0"
"19965.0","24320.0","23010.0","22255.0","21405.0","22500.0","22500.0","21700.0","20920.0","23205.0","27585.0","23475.0","25965.0","24185.0","26310.0","23885.0","21585.0","22365.0","19480.0","21060.0","21660.0","23720.0","24085.0","22920.0","22515.0","22725.0","19925.0","22445.0","23330.0"
"2089.0","2133.5","2052.0","2088.0","1929.5","2097.5","2088.0","2167.0","2115.0","2203.5","2154.5","2172.5","2378.5","2266.5","2308.0","2300.5","2145.0","2123.0","2228.0","2367.5","2290.5","2331.0","2372.0","2356.5","2698.0","2810.5","2607.0","2650.5","2756.0"
"56270.0","66590.0","63180.0","64510.0","64470.0","65430.0","63640.0","66410.0","65240.0","66840.0","71290.0","67970.0","70160.0","73570.0","79080.0","64100.0","69530.0","68490.0","62890.0","67860.0","59250.0","67320.0","65420.0","59790.0","61780.0","63080.0","55350.0","65820.0","70860.0"
"227.4","241.8","317.7","304.5","310.4","338.0","330.1","342.6","329.3","316.2","295.9","292.9","294.6","256.8","276.5","302.1","356.8","399.8","443.7","515.0","483.8","506.0","525.3","484.6","526.6","532.9","504.1","507.2","500.6"
"564.7","626.3","670.2","703.2","815.6","911.3","932.2","970.8","963.7","954.4","886.1","902.0","984.0","1016.5","1141.0","1168.0","1215.0","1422.0","1426.0","1385.5","1192.0","1272.0","1390.5","1283.5","1366.0","1544.5","1484.5","1603.0","1789.0"
"24196.7","29186.7","30350.0","30506.7","35950.0","29320.0","30930.0","29633.3","27943.3","24596.7","24450.0","26340.0","26233.3","22360.0","21613.3","21890.0","21096.7","20756.7","20233.3","20536.7","22746.7","26673.3","26920.0","25440.0","27683.3","27593.3","26510.0","25996.7","26600.0"
"3017.0","3560.0","3289.0","3258.0","3608.0","3304.0","3097.0","3242.0","3168.0","3009.0","3312.0","3589.0","3616.0","3468.0","3838.0","3991.0","4310.0","4744.0","3891.0","3868.0","3674.0","4200.0","4087.0","3868.0","4028.0","3940.0","3746.0","4312.0","4340.0"
"1238.0","1422.5","1484.5","1598.0","1561.5","1612.0","1719.5","1791.5","2048.0","1897.5","2048.5","2002.0","1995.5","1892.5","2007.5","1466.0","1698.5","1841.0","1962.5","1957.5","1689.0","1729.0","1615.5","1587.5","1726.5","1868.5","1750.0","1850.5","1743.0"
"4450.0","5230.0","5089.0","5531.0","5324.0","5503.0","5240.0","5252.0","5366.0","5019.0","4898.0","4807.0","4587.0","4647.0","4974.0","4574.0","4284.0","4324.0","3942.0","4261.0","4211.0","4624.0","4483.0","4090.0","3996.0","4113.0","3971.0","4560.0","4731.0"
"2425.5","2609.5","2822.5","2973.0","3219.0","3430.0","3338.0","3247.0","2808.0","2800.0","2806.5","2651.5","3071.0","2619.0","2739.0","2739.0","2663.0","2931.5","2976.5","3320.0","2968.0","2978.5","2884.5","2675.0","2985.0","3149.0","2819.0","3128.0","3356.0"
"9350.0","11050.0","11466.7","11633.3","11583.3","12200.0","11716.7","11183.3","11450.0","10500.0","10700.0","10333.3","10483.3","10783.3","12000.0","10683.3","10766.7","11116.7","10350.0","11600.0","10200.0","10966.7","11050.0","11050.0","11950.0","13633.3","12316.7","13100.0","14533.3"
"1229.5","1265.3","1532.3","1481.3","1649.5","1777.5","1788.8","1921.3","1895.8","1964.0","1931.5","1810.8","2090.0","2122.0","2447.0","2134.0","1993.8","1945.8","1948.0","2026.3","1746.3","1893.3","1833.0","1719.0","1837.3","1880.5","1611.3","1750.3","1831.5"
"1085.7","1115.7","1215.0","1326.0","1404.3","1498.3","1590.7","1561.0","1739.0","1656.0","1645.7","1655.0","1655.7","1531.3","1730.0","1946.0","1849.7","1930.0","1936.0","1827.7","1750.7","1810.3","1808.7","1853.0","1864.0","1850.3","1846.7","2030.0","2020.7"
"613.3","746.8","696.5","706.7","819.7","836.7","810.2","856.0","860.0","867.2","849.8","860.5","889.5","801.2","771.8","795.7","848.8","884.2","908.8","947.5","969.2","988.7","940.8","923.2","952.3","899.3","791.3","807.7","851.0"
"1835.0","1870.5","1880.5","2355.0","2295.5","2500.0","2572.0","2549.0","2489.0","2582.0","2661.0","2688.0","2576.5","2541.5","2813.5","2720.5","2706.0","2988.5","2987.5","3308.0","3104.0","3139.0","3247.0","3179.0","3179.0","3166.0","2810.5","2869.0","2954.5"
"3475.0","3697.0","3346.0","3906.0","4192.0","4382.0","4508.0","4842.0","5048.0","4860.0","5070.0","5162.0","5132.0","4622.0","4960.0","4972.0","4696.0","4731.0","4824.0","5169.0","4745.0","5341.0","5234.0","4786.0","5361.0","5143.0","4639.0","4829.0","5237.0"
"1271.0","1575.0","1567.5","1715.5","1802.0","1845.5","1778.5","1955.0","1869.5","1969.5","2099.0","2064.5","2324.5","2258.5","2393.0","2358.5","2286.5","2484.0","2356.5","2487.0","2241.5","2392.5","2255.5","2054.5","2173.0","2215.0","2111.5","2267.5","2445.0"
"1778.3","1889.7","1807.7","2021.0","2057.7","2222.3","2353.3","2518.7","2712.7","2667.3","3058.7","3138.7","2978.0","3020.3","2899.7","2552.7","2434.0","2500.3","2401.7","2359.7","2458.3","2531.7","2359.3","2270.3","2270.3","2438.0","2192.7","2263.3","2114.7"
