"2020-11","2020-12","2021-01","2021-02","2021-03","2021-04","2021-05","2021-06","2021-07","2021-08","2021-09","2021-10","2021-11","2021-12","2022-01","2022-02","2022-03","2022-04","2022-05","2022-06","2022-07","2022-08","2022-09","2022-10","2022-11","2022-12","2023-01","2023-02","2023-03"
"6071882098688.0","6109683699302.4","6506600505753.6","6809013310668.8","6799562910515.2","6662532108288.0","6648356508057.6","6870440911667.2","6757036109824.0","6964944913203.2","7158678116352.0","7347686119424.0","7385487720038.4","6875166111744.0","6775936910131.2","6856265311436.8","6747585709670.4","7158678116352.0","6993296113664.0","7120876515737.6","7272082918195.2","7229556117504.0","6837364511129.6","6927143312588.8","7078349715046.4","7031097714278.4","7026372514201.6","7267357718118.4","7224830917427.2"
"1556613457664.0","1652200292608.0","1678214431232.0","1863943281408.0","1908106819072.0","1800420384768.0","1848818782208.0","1800420384768.0","1794370585088.0","1880882720512.0","1913551638784.0","1956505216512.0","1870598061056.0","2057536871168.0","2142839046656.0","2267464920064.0","2563905104384.0","2494332408064.0","2238425881600.0","2246895601152.0","2255970300672.0","2377571274240.0","2180952784640.0","2293479058688.0","2718779976192.0","2657072019456.0","2810736931328.0","2810736931328.0","2832516210176.0"
"5697591285248.0","5816860613171.199","6275588797491.199","5667633526272.0","5518406439372.801","5431716174336.0","5167151715379.199","5293723247052.801","5641982195148.801","5691412497459.199","6216234987520.0","5400447763404.801","5230063009228.801","5715004232652.801","5329298085836.801","4860084685875.199","5066044278835.199","4864391113728.0","5180258234931.199","4615928950220.801","4834995062732.801","4714602318848.0","4139226110515.1997","4556013432268.801","4658431520768.0","4111702419456.0","4614805534259.199","4568558243840.0","5017924628480.0"
"6928307768640.0","6710197086720.0","6471592783680.0","6066111851520.0","6534537477120.0","6420358730880.0","6325209775680.0","6057328871040.0","6635541752640.0","8023252668480.0","7161056751360.0","7286946138240.0","6777533270400.0","7638265357440.0","6975150331200.0","6208103369280.0","6560886418560.0","5868494790720.0","6055865040960.0","6367660848000.0","6806809872000.0","7168375901760.0","6527218326720.0","6553567268160.0","6559422588480.0","5913873523200.0","6578452379520.0","6834622643520.0","6925380108480.0"
"3764165898240.0","3732205999104.0","3688705025280.0","3417933657600.0","3773043648000.0","3629224101888.0","3839626771200.0","3725991574272.0","3799676897280.0","3786360272640.0","3888454394880.0","3969241917696.0","4036712815872.0","4123714763520.0","4073111589888.0","3764165898240.0","3706460524800.0","3947935318272.0","4155674662656.0","4165440187392.0","4239125510400.0","4190297886720.0","4215155586048.0","4374955081728.0","4999060889856.0","4724738422272.0","4714085122560.0","4917385592064.0","4967988765696.0"
"4253313824000.0","4037184940000.0","4063479552000.0","4033978280000.0","4124406092000.0","4069251540000.0","4202007264000.0","4210344580000.0","4155831360000.0","4522031932000.0","4494454656000.0","4357209608000.0","4659276980000.0","4976094988000.0","4065403548000.0","4364264260000.0","4414929488000.0","4043598260000.0","4271912452000.0","3878134604000.0","4194952612000.0","4271271120000.0","3733834904000.0","3855687984000.0","3960866432000.0","3564523256000.0","4191104620000.0","4431604120000.0","4478421356000.0"
"790483702579.2","1060700070297.6001","1007597848780.8","1031124149452.8","1159174443110.4","1091284261171.2","1114138381824.0","1098678241382.3999","1056666990182.3999","977685837926.3999","1016336189030.3999","977685837926.3999","860726514585.6001","893663335526.3999","1041542939750.3999","1141361672601.6","1351081838592.0","1490559192576.0","1643480146944.0","1594747095552.0","1653898937241.6","1806147711590.4","1615248586137.6","1720780849152.0","1834043182387.2002","1759095110246.4","1707337248768.0","1685491398144.0","1638774886809.6"
"1009221609472.0","1137924315955.2","1151524344217.5999","1313066143334.4001","1527183661465.5999","1506949473075.2","1604305772953.5999","1602315524915.2","1535642215628.8","1452217652019.2","1547749557862.4001","1594188678758.4001","1687564482560.0","1856735565824.0","1956247967744.0","1996052928512.0","2365078085632.0","2359273195520.0","2244833933312.0","2030052999168.0","2044979859456.0","2408200126464.0","2103028760576.0","2161077661696.0","2567419969536.0","2512688148480.0","2631273760768.0","2885859655680.0","2977908627456.0"
"8786572659052.8","9454183729427.2","9183256200960.0","10735269440000.0","9010479707372.8","9171999504147.2","9116789547027.2","8550396731372.8","7557629685760.0","7414482535827.2","8432799522707.2","7720192337280.0","6891030797932.8","6677337591680.0","6849101902720.0","6321540090240.0","6440149481452.8","6150787961747.2","6333808969600.0","7267255983507.2","8199690814867.2","8378632420332.8","7842881130880.0","8484942259987.2","8262078066412.8","8233430233107.2","8017712661760.0","8250821369600.0","8858130897920.0"
"5821839153152.0","5584246505472.0","5358123847680.0","5846417702912.0","5448245196800.0","5071374100480.0","5345015287808.0","5187712569344.0","4899324252160.0","5459715186688.0","5941454761984.0","5879189102592.0","5846417702912.0","6356012967936.0","6514954256384.0","6924596752384.0","7704556064768.0","6480544286720.0","6292108738560.0","6200348819456.0","6603437035520.0","6832836833280.0","6457604306944.0","6537894236160.0","6462520016896.0","6279000178688.0","7072068050944.0","7129418000384.0","7419444887552.0"
"2668920000000.0","2742520000000.0","2947680000000.0","2826240000000.0","2944000000000.0","3202520000000.0","3272440000000.0","3827200000000.0","3415960000000.0","3735200000000.0","3737040000000.0","3611000000000.0","3458280000000.0","3630320000000.0","2763680000000.0","3047960000000.0","3388360000000.0","3438040000000.0","3559480000000.0","3121560000000.0","3406760000000.0","3047960000000.0","2904440000000.0","3151000000000.0","3397560000000.0","3241160000000.0","3405840000000.0","3223680000000.0","3281640000000.0"
"4760985013248.0","4760046518272.0","5136383003648.0","4943991533568.0","4914898189312.0","4725322204160.0","4936483573760.0","5029394576384.0","4576101502976.0","4502898894848.0","4610825817088.0","4187564582912.0","4175364148224.0","4576101502976.0","4215719432192.0","3970772243456.0","4062744751104.0","3784950238208.0","3961387293696.0","3986726658048.0","4284229565440.0","4229796856832.0","3802781642752.0","3684531275776.0","3822490037248.0","3723009569792.0","4299245485056.0","4348985718784.0","4467236085760.0"
"2344811119360.0","2600986349920.0","2642528279200.0","2944861208960.0","3156263471296.0","2958708518720.0","2956862210752.0","2548366572832.0","2611602620736.0","2457897482400.0","2487899986880.0","2738536293536.0","2392815126528.0","2486515255904.0","2590370079104.0","2439434402720.0","2716842174912.0","2696532787264.0","2950400132864.0","2776847183872.0","2777770337856.0","2704841173120.0","2410355052224.0","2629142546432.0","2934706515136.0","2654990857984.0","2912550819520.0","3009481987840.0","3025175605568.0"
"1201030721200.0","1255212721200.0","1229931400000.0","1206448921200.0","1255212721200.0","1278695200000.0","1213676800000.0","1226322878800.0","1125175921200.0","1157685121200.0","1132403800000.0","1105312800000.0","1177559078800.0","1269668478800.0","1123377078800.0","1161304478800.0","1242577478800.0","1159494800000.0","1267858800000.0","1163103321200.0","1166722678800.0","1235349600000.0","1155886278800.0","1289531600000.0","1466522521200.0","1363576721200.0","1397895600000.0","1542377321200.0","1657969200000.0"
"3587028210867.1997","4463773238144.0","4225957604915.1997","4648611582208.0","5346631029555.2","5137050544947.2","5460153792051.2","5515459753267.2","5444726339712.0","5610644223360.0","5345175609523.2","5984105003571.2","6062697685299.2","6934494284467.2","6181168875904.0","5856028040755.2","5719800725760.0","5790534139315.2","5732317338035.2","5245333795328.0","5264254255744.0","5567854874419.2","4792698165376.0","5377777018240.0","5468013060224.0","4756312664576.0","5073594231552.0","5268038347827.2","5416491191091.2"
"2864852307993.6","3164231060454.4","3425214617625.6","3491109074406.4","3859495407590.4","4063405025817.6","4095573973222.4","4580702454246.4","4209721851110.4","4163803272960.0","4397287568640.0","4135266303488.0","3938101787136.0","4372123150105.6","4836497471513.6","4834940909542.4","5026916885990.4","4944678528512.0","4678247004441.6","4554759754726.4","4694850332134.4","4784612072473.6","5020690638105.6","4802771962137.6","4824563829734.4","4894609118438.4","5298277522969.6","5266368002560.0","5167007463398.4"
